txid,timestamp,src_ip,dst_ip,src_port,dst_port,input_addresses,output_addresses,num_inputs,num_outputs,amount_btc,fee_btc,fee_ratio,script_type,geo_country,asn,organization,india_state,india_city,india_region,transaction_scope,india_link_type,is_india_linked,cross_border_flag,external_country,transaction_value_inr,event_window_id,synthetic_label
tx_7ebaa03393429752,2026-08-31T06:31:05Z,194.42.19.238,194.15.5.136,52274,8333,bc1q89df1998295e;bc1qd4b2d6daa2c8;bc1q6091833033f0,bc1q3f9620f52837;bc1q283d20af0d58,3,2,1.728342,0.00022582,0.000131,P2WPKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,12962565.0,WIN_116,0
tx_0dd601a582f01867,2026-08-30T00:11:05Z,142.232.134.217,198.205.181.131,8333,8333,bc1qe6a28c61283e;bc1qc6ae653003de,bc1q3d15dbdf3841,2,1,0.103143,0.00039594,0.003839,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,RU,773572.5,WIN_107,0
tx_f6b359586193ec39,2026-08-30T23:39:05Z,45.85.217.3,103.92.240.146,8333,8333,bc1qf616adf9080b,bc1qc69592ba39a3,1,1,1.820636,0.00015398,8.5e-05,P2WPKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,13654770.0,WIN_117,0
tx_4e7c7ec00dabb863,2026-08-30T04:50:05Z,194.193.55.81,103.109.142.107,31151,8333,bc1q9882b0f99f9f;bc1qd90e1934b3ae;bc1qa74e78852468,bc1q2c89069fd0c2,3,1,0.141908,0.00037526,0.002644,P2WPKH,IN,AS55836,Reliance Jio Infocomm,Telangana,Hyderabad,South,Cross-Border,India Inbound,true,true,DE,1064310.0,WIN_123,0
tx_1472e232531b87af,2026-08-30T09:47:05Z,45.70.33.251,142.57.224.150,8333,8333,bc1q3f9620f52837;bc1qc22874b67463,bc1qfddf48856194;bc1q86b3c4bfae41,2,2,1.130929,7.556e-05,6.7e-05,TAPROOT,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,AE,8481967.5,WIN_103,0
tx_118b1d4459ba188c,2026-08-30T04:21:05Z,203.113.100.152,185.81.156.187,8333,8333,bc1qf565599c0e98;bc1q824f6d80def8,bc1q2e812a24af27,2,1,2.414919,0.00013181,5.5e-05,P2PKH,IN,AS24560,Bharti Airtel Ltd,Karnataka,Bengaluru,South,Domestic,India Domestic,true,false,None,18111892.5,WIN_123,0
tx_c1ef657fd40f6bf5,2026-08-29T10:28:05Z,194.117.112.108,198.69.71.44,20980,8333,bc1q49860ec47f7a;bc1qac009a08a8f9;bc1q63b2b65d40b2,bc1q68cc3ed8861a,3,1,0.179022,0.00012932,0.000722,P2WSH,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,1342665.0,WIN_124,0
tx_7351aacd46793c51,2026-08-29T10:48:05Z,198.131.196.183,203.238.76.153,8333,8333,bc1q52ed13c7130c;bc1q3f5acf6f0bd9,bc1q2d8bf4786ffe;bc1q08f9a410cea6,2,2,2.294003,0.00019934,8.7e-05,P2SH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Cross-Border,India Outbound,true,true,RU,17205022.5,WIN_106,0
tx_979b62ec25987485,2026-08-30T23:14:05Z,45.77.168.22,203.85.86.136,8835,8333,bc1qf7f7abcec3af;bc1q1dbf258a8199,bc1qb10e8721f536;bc1q832aa9aaed28,2,2,1.474975,0.00015025,0.000102,TAPROOT,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,AE,11062312.5,WIN_136,0
tx_029131e9b3057fb3,2026-08-30T16:32:05Z,203.221.74.253,45.77.168.22,36577,8333,bc1qe6b6530c1104;bc1q7d961e7cb171,bc1q87fd7693ae5f;bc1qb733a18f0020,2,2,0.593767,0.00023597,0.000397,P2WSH,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,4453252.5,WIN_117,0
tx_777523e6523e9c61,2026-08-29T12:37:05Z,194.71.36.160,194.70.145.252,23338,8333,bc1qb62df4ab6f7f,bc1q352b73957bf6;bc1q89bf1aa1ccf0,1,2,2.20177,0.00012269,5.6e-05,P2PKH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,16513275.0,WIN_109,0
tx_8fb0950ea2420bf1,2026-08-29T09:54:05Z,203.225.136.152,45.95.49.149,8333,8333,bc1q4832edd1b2a9;bc1q9fd37691ffc7;bc1qe7f65bffc34f,bc1q67c87712a82e,3,1,2.043042,9.255e-05,4.5e-05,P2SH,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,RU,15322815.0,WIN_118,0
tx_ee6b16e0dc42c0ed,2026-08-29T19:00:05Z,45.125.206.44,203.113.100.152,55416,8333,bc1q95f0ffde523c;bc1q4708a1e7a0c6;bc1q31bfc4f76d89,bc1qc11cc7a5a6e3,3,1,0.311685,5.012e-05,0.000161,P2SH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,SG,2337637.5,WIN_120,0
tx_63e80c378b26d047,2026-08-29T18:04:05Z,103.109.142.107,45.224.187.118,45794,8333,bc1qb733a18f0020;bc1qfc3a3024f10b,bc1q4c2c97e5a194,2,1,2.400684,0.00013899,5.8e-05,P2WSH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,18005130.0,WIN_140,0
tx_49a808a902952787,2026-08-30T06:54:05Z,194.72.222.228,198.54.217.6,8333,8333,bc1q744428d00bae;bc1q9882b0f99f9f,bc1q3f5b2da846e8;bc1q49860ec47f7a,2,2,0.789686,0.00014978,0.00019,P2WPKH,KR,AS4766,Korea Telecom,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Inbound,true,true,IN,5922645.0,WIN_123,0
tx_b0a479e947f3853a,2026-08-29T16:26:05Z,198.205.181.131,103.51.66.79,24111,8333,bc1q4545c484385c;bc1q67c87712a82e,bc1qd4b2d6daa2c8,2,1,0.794639,0.0001687,0.000212,P2WPKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,SG,5959792.5,WIN_110,0
tx_f5f2a9e1172ccf0e,2026-08-29T07:57:05Z,142.98.162.205,185.190.109.91,8333,8333,bc1qe553e5fc01c6;bc1q3a9e03c7e5b8,bc1qe33c51e3150f,2,1,0.675819,0.00028796,0.000426,P2PKH,AE,AS5384,Emirates Telecom UAE,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,CH,5068642.5,WIN_120,0
tx_b54a23b5d1d7a32b,2026-08-31T04:17:05Z,194.217.181.60,103.215.216.100,8333,8333,bc1qd3182cc28296;bc1qe33c51e3150f,bc1q6b911d4f45d3,2,1,0.17186,0.00025513,0.001485,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,1288950.0,WIN_116,0
tx_3e9d1f4db3ab3600,2026-08-29T14:37:05Z,194.111.65.31,194.62.234.242,8333,8333,bc1qc7c72235b3bb;bc1qdc0d84b7a9b9,bc1qfcbd969e2963;bc1q4ae786cba461,2,2,1.376826,9.039e-05,6.6e-05,P2WSH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,US,10326195.0,WIN_133,0
tx_93981b26433156be,2026-08-29T16:50:05Z,198.205.181.131,194.42.19.238,62556,8333,bc1qf0539ddc38bd;bc1q3f9620f52837,bc1q87fd7693ae5f,2,1,0.196805,6.347e-05,0.000323,P2SH,BR,AS28573,Claro Brazil,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,1476037.5,WIN_101,0
tx_f41ba460e9687d56,2026-08-30T17:00:05Z,103.48.25.104,194.70.145.252,8333,8333,bc1q1e1c75f9cf6a;bc1q542f8fe38a22,bc1qcb680ac124cc;bc1qfef938397a03,2,2,0.169088,0.00032245,0.001907,P2WSH,JP,AS2516,KDDI Corporation Japan,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,1268160.0,WIN_135,0
tx_68f037433e3252fc,2026-08-30T23:18:05Z,142.62.242.105,45.95.49.149,6618,8333,bc1q3828e9c2193c,bc1qb7effca1788d,1,1,2.386353,0.0001291,5.4e-05,P2PKH,RU,AS12389,Rostelecom Russia,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,17897647.5,WIN_138,0
tx_f032e6dae90c0cd4,2026-08-30T19:43:05Z,198.217.151.121,142.232.134.217,8333,8333,bc1q50b7d2bd836c,bc1qfcbd969e2963;bc1qe7f1776ce5c3,1,2,2.43321,0.0001593,6.5e-05,TAPROOT,IN,AS55836,Reliance Jio Infocomm,Maharashtra,Mumbai,West,Cross-Border,India Inbound,true,true,NG,18249075.0,WIN_114,0
tx_378370170c2f9dcb,2026-08-30T14:04:05Z,198.217.151.121,198.232.186.91,57000,8333,bc1qa83d2b71176f;bc1q17481b2d513e,bc1qd7f1792c763a;bc1q727f028b885d,2,2,0.07118,0.00027535,0.003868,TAPROOT,RU,AS12389,Rostelecom Russia,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,533850.0,WIN_124,0
tx_4dffa205aaa2b725,2026-08-30T16:16:05Z,103.18.164.157,142.232.134.217,8333,8333,bc1qfc3a3024f10b,bc1qfccd64d81bef;bc1q36bb3a66d1b4,1,2,0.295811,0.00027235,0.000921,TAPROOT,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,2218582.5,WIN_122,0
tx_6ea2d32d696b7f72,2026-08-30T22:15:05Z,142.62.242.105,45.43.181.137,55865,8333,bc1q06d5ccc3f37a;bc1q5aaad6e2e48f,bc1q3ba06474dc99,2,1,2.303662,0.00028952,0.000126,P2WPKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,CH,17277465.0,WIN_137,0
tx_f22f8a8354011776,2026-08-29T16:29:05Z,185.219.10.212,203.238.76.153,8333,8333,bc1q08f9a410cea6;bc1qb922b328f831;bc1qe33c51e3150f,bc1q1815c515e949,3,1,2.296418,0.00027828,0.000121,TAPROOT,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,17223135.0,WIN_113,0
tx_8e91d5dc3eb3a3f4,2026-08-31T01:11:05Z,198.131.196.183,45.157.242.2,8333,8333,bc1q2e812a24af27;bc1q7d961e7cb171,bc1qbe84020467b0,2,1,0.428328,0.00024745,0.000578,TAPROOT,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,SG,3212460.0,WIN_113,0
tx_3537cb1750359ddb,2026-08-29T13:03:05Z,185.81.156.187,198.83.136.71,8333,8333,bc1q95f0ffde523c,bc1q179cbdc4bb4b,1,1,2.455104,0.00010003,4.1e-05,P2WPKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NG,18413280.0,WIN_127,0
tx_fe32d4f2b8b6763d,2026-08-31T01:36:05Z,203.168.99.42,45.70.33.251,8333,8333,bc1qb46c2c33780f,bc1qa060954d9707;bc1qd90e1934b3ae,1,2,1.840934,0.00024788,0.000135,P2SH,NL,AS1103,SURF B.V. Netherlands,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,13807005.0,WIN_110,0
tx_6d0764b1bcb8f5bd,2026-08-30T01:15:05Z,45.192.91.18,194.139.252.108,8333,8333,bc1q33628b59b756;bc1q3472407512a4,bc1q202163ae3a5f,2,1,1.908984,0.00028917,0.000151,P2SH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Domestic,India Domestic,true,false,None,14317380.0,WIN_140,0
tx_e4e0468b93ba8dab,2026-08-29T13:30:05Z,45.125.206.44,194.62.234.242,8333,8333,bc1qf565599c0e98;bc1q97b78ebfe003;bc1qa648aef8e46a,bc1q3472407512a4,3,1,0.796719,0.00018557,0.000233,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,5975392.5,WIN_133,0
tx_87d40a2c1652ce49,2026-08-29T07:48:05Z,45.77.168.22,185.226.144.45,30032,8333,bc1qf616adf9080b;bc1q41cc159f420f;bc1q23b022d7b56e,bc1q744428d00bae,3,1,1.435747,0.00033932,0.000236,P2WSH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,10768102.5,WIN_140,0
tx_2bfd684869239baa,2026-08-30T22:31:05Z,185.228.199.84,194.72.222.228,8333,8333,bc1qb46c2c33780f,bc1q955c628f8553,1,1,1.459465,9.752e-05,6.7e-05,TAPROOT,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,BR,10945987.5,WIN_119,0
tx_52b0862d76c80ef6,2026-08-29T17:39:05Z,198.221.17.92,194.71.36.160,8333,8333,bc1qdd11d5156003;bc1qe6b6530c1104;bc1q93eaca125aef,bc1q7962b73d323e,3,1,0.065153,0.00029301,0.004497,TAPROOT,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,488647.5,WIN_125,0
tx_86fbcadf175e43e9,2026-08-30T07:44:05Z,142.20.124.60,103.109.142.107,8333,8333,bc1q2e812a24af27,bc1q6a1fdd025868,1,1,0.542651,0.00039351,0.000725,P2WSH,JP,AS2516,KDDI Corporation Japan,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,4069882.5,WIN_135,0
tx_5b3c07cca6c63b3d,2026-08-29T12:38:05Z,45.95.49.149,198.69.71.44,8333,8333,bc1q43107dc65cf1;bc1q4b595893c90f;bc1qc5cbbe8bfb56,bc1qc740d39dfc88,3,1,1.979725,0.00017742,9e-05,P2WPKH,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,GB,14847937.5,WIN_121,0
tx_510ed58fa63eaf65,2026-08-29T08:44:05Z,45.91.225.77,194.111.65.31,8333,8333,bc1q9e86400346da,bc1q3ba06474dc99;bc1qc06e93f56ddd,1,2,1.146514,0.00034415,0.0003,P2WPKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,8598855.0,WIN_125,0
tx_fcf37fd19dc428e6,2026-08-29T08:30:05Z,203.197.101.27,203.144.49.123,23777,8333,bc1q41782e651a78;bc1qdc0d84b7a9b9,bc1q89bf1aa1ccf0,2,1,2.477404,0.0001125,4.5e-05,P2PKH,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,18580530.0,WIN_108,0
tx_6d937db294e69da6,2026-08-30T05:35:05Z,45.102.156.31,45.152.162.64,8333,8333,bc1q3d15dbdf3841;bc1q4b595893c90f,bc1q6d9c5bbb8f43;bc1qd0865a987b03,2,2,0.738335,0.00011498,0.000156,P2PKH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Cross-Border,India Outbound,true,true,AE,5537512.5,WIN_115,0
tx_71b1a38e279001c5,2026-08-29T08:59:05Z,194.86.12.1,203.238.76.153,8333,8333,bc1q23b022d7b56e;bc1qd90e1934b3ae;bc1qcd745a23893f,bc1qb733a18f0020;bc1qbdfb132d044b,3,2,0.758645,0.00025454,0.000336,P2PKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,AE,5689837.5,WIN_125,0
tx_7fd99bd1c730ed10,2026-08-30T09:33:05Z,198.131.196.183,203.211.211.5,2235,8333,bc1q01c9494e27a1,bc1qe6e7aaa2005f;bc1qb10e8721f536,1,2,0.447806,0.00036148,0.000807,P2PKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,3358545.0,WIN_113,0
tx_f1175746ae27a2df,2026-08-30T07:39:05Z,198.139.188.112,194.181.206.167,8333,8333,bc1qc531ee526640;bc1qb922b328f831,bc1qe75fdeedd4d4,2,1,2.431603,0.00024775,0.000102,P2SH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,SG,18237022.5,WIN_125,0
tx_8450d59b4d27a8b3,2026-08-30T03:32:05Z,198.239.48.136,45.224.187.118,8333,8333,bc1q68cc3ed8861a;bc1qa83d2b71176f;bc1q3a51fd5ad6fc,bc1q26a9eeb82cc3,3,1,1.655173,8.551e-05,5.2e-05,P2WSH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NL,12413797.5,WIN_135,0
tx_b27f7141bab35dfa,2026-08-31T04:37:05Z,194.138.37.80,45.210.231.41,64530,8333,bc1q99c32144f88b;bc1qb8fd3d0c1494,bc1qaf043a4e73f2;bc1q23b022d7b56e,2,2,0.678612,0.00012851,0.000189,P2WPKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,JP,5089590.0,WIN_122,0
tx_a88f9759c274914b,2026-08-30T21:02:05Z,142.174.221.68,194.205.180.252,13961,8333,bc1q824f6d80def8,bc1qae57903eed0f,1,1,0.205705,0.00017358,0.000844,P2WPKH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,1542787.5,WIN_117,0
tx_f7cad723ec21ebe0,2026-08-30T08:21:05Z,198.83.136.71,142.232.134.217,8333,8333,bc1qf74f04dc85f1;bc1q205d58994992;bc1qc6ae653003de,bc1q4708a1e7a0c6;bc1q36bb3a66d1b4,3,2,2.358852,0.00015699,6.7e-05,P2PKH,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,JP,17691390.0,WIN_131,0
tx_ba95e493a5d47c12,2026-08-29T21:52:05Z,142.202.251.50,103.75.24.220,8333,8333,bc1qca77482a47d2;bc1qe7ef2943a4c3,bc1q542f8fe38a22,2,1,2.084441,0.00037253,0.000179,P2PKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,15633307.5,WIN_130,0
tx_ae857bd1dcd77893,2026-08-31T00:15:05Z,103.134.76.74,198.114.74.84,8333,8333,bc1qade83fd6dbf4;bc1qf7a79752d9b7,bc1qaf043a4e73f2,2,1,2.050372,0.00033417,0.000163,TAPROOT,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Cross-Border,India Graph-Linked,true,true,DE,15377790.0,WIN_116,0
tx_f95353c4da7bde63,2026-08-30T19:42:05Z,45.146.220.146,45.210.104.211,8333,8333,bc1qf0539ddc38bd;bc1q67c87712a82e,bc1q3f07433f8a59;bc1q7ea576e8ddb8,2,2,1.255186,0.00030746,0.000245,P2WSH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Cross-Border,India Inbound,true,true,GB,9413895.0,WIN_112,0
tx_2830c88d1772cf32,2026-08-29T20:33:05Z,103.129.141.79,103.148.96.228,8333,8333,bc1q542f8fe38a22;bc1q955c628f8553,bc1qeba8221c0095;bc1qc22874b67463,2,2,0.182575,0.00037007,0.002027,P2SH,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,CH,1369312.5,WIN_102,0
tx_776b7ae7e09c3b51,2026-08-30T21:02:05Z,45.210.104.211,203.221.74.253,8333,8333,bc1q32be7a6e8156;bc1q3f5acf6f0bd9,bc1q30cb76b4660d;bc1qae57903eed0f,2,2,2.247086,0.00038338,0.000171,P2WSH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,16853145.0,WIN_131,0
tx_e39afe15ad662748,2026-08-31T05:50:05Z,194.172.197.146,194.172.197.146,56048,8333,bc1q91c3578120be,bc1qbdfb132d044b;bc1qa74e78852468,1,2,2.385045,0.00028613,0.00012,P2SH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Cross-Border,India Inbound,true,true,NL,17887837.5,WIN_101,0
tx_33f1b49c337c0972,2026-08-29T11:57:05Z,198.205.181.131,203.105.10.112,8333,8333,bc1q4708a1e7a0c6,bc1q7962b73d323e;bc1q643869952544,1,2,1.722134,0.00039738,0.000231,P2WPKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,JP,12916005.0,WIN_122,0
tx_28abb5c2bd312dc3,2026-08-30T11:22:05Z,45.146.220.146,185.190.109.91,8333,8333,bc1q2c89069fd0c2,bc1q74221c4d7245;bc1q727f028b885d,1,2,1.566796,0.00020168,0.000129,TAPROOT,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,11750970.0,WIN_112,0
tx_764ffdef1fb25c2b,2026-08-30T13:17:05Z,45.77.168.22,198.114.74.84,8333,8333,bc1q7cd0b7144243;bc1qdc38959e11d9,bc1q8a3ed6625168;bc1qe553e5fc01c6,2,2,2.136631,0.00019435,9.1e-05,TAPROOT,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,16024732.5,WIN_112,0
tx_62b156c07cd555ca,2026-08-30T22:52:05Z,203.58.235.83,203.83.59.175,26000,8333,bc1qf9d2db7534f5,bc1q7cd0b7144243,1,1,0.125174,0.00013903,0.001111,P2WSH,JP,AS2516,KDDI Corporation Japan,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,938805.0,WIN_102,0
tx_2886ce7205f0274a,2026-08-30T14:21:05Z,203.36.46.240,142.174.221.68,8333,8333,bc1q1106259939c7;bc1q3a9e03c7e5b8,bc1qcf7f901c0c70;bc1qc69592ba39a3,2,2,0.941827,0.00027875,0.000296,TAPROOT,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,KR,7063702.5,WIN_128,0
tx_c68f4617d7a362c8,2026-08-30T19:36:05Z,142.79.165.76,45.210.231.41,35608,8333,bc1q64a1aca5187a;bc1q0341d381a7ee,bc1qeba8221c0095;bc1q31bfc4f76d89,2,2,0.79809,0.00014235,0.000178,P2SH,RU,AS12389,Rostelecom Russia,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,JP,5985675.0,WIN_136,0
tx_5a0b4eeafadbcf8b,2026-08-30T22:38:05Z,198.121.143.125,203.197.101.27,16397,8333,bc1qac009a08a8f9;bc1q17481b2d513e;bc1qcb680ac124cc,bc1q31fe6d16560c,3,1,0.954186,0.0001232,0.000129,P2WSH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Domestic,India Domestic,true,false,None,7156395.0,WIN_103,0
tx_6bca622199245dce,2026-08-29T19:37:05Z,45.102.156.31,203.238.76.153,8333,8333,bc1qaf043a4e73f2,bc1q1dbf258a8199;bc1q9882b0f99f9f,1,2,1.90148,8.973e-05,4.7e-05,P2WSH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,14261100.0,WIN_124,0
tx_315b166d7e475df3,2026-08-29T10:31:05Z,194.43.166.73,45.210.104.211,32507,8333,bc1q99c32144f88b,bc1q315bdaaaa9fc;bc1qdc38959e11d9,1,2,2.491603,0.00020613,8.3e-05,P2SH,IN,AS45609,Bharti Airtel Ltd,Tamil Nadu,Chennai,South,Domestic,India Domestic,true,false,None,18687022.5,WIN_132,0
tx_a65696af81e36b50,2026-08-30T07:12:05Z,45.146.220.146,203.144.49.123,22371,8333,bc1q6d00ef988847;bc1q5744ead33c29;bc1q50b7d2bd836c,bc1qbf533f59d2b6,3,1,2.120266,0.00024892,0.000117,P2WSH,IN,AS4755,Tata Communications,Delhi NCR,New Delhi,North,Domestic,India Domestic,true,false,None,15901995.0,WIN_134,0
tx_d6d2f8dc612625c7,2026-08-31T07:25:05Z,203.144.49.123,142.57.224.150,65417,8333,bc1qf7f5baeb4d1a,bc1q862cf6ffabd7;bc1q7ea576e8ddb8,1,2,1.170793,0.00024293,0.000207,P2PKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,GB,8780947.5,WIN_121,0
tx_60d906a893c0730a,2026-08-30T03:58:05Z,194.19.113.109,194.81.11.170,49472,8333,bc1q33628b59b756;bc1qfcbd969e2963;bc1qc7c72235b3bb,bc1q944c0a9d2e23,3,1,2.043396,0.0002253,0.00011,P2WPKH,NG,AS37105,MainOne Nigeria,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,15325470.0,WIN_115,0
tx_afa89860279ab91d,2026-08-29T14:37:05Z,103.51.66.79,185.207.80.111,8333,8333,bc1qf616adf9080b;bc1qb62df4ab6f7f,bc1q06d5ccc3f37a,2,1,1.37307,6.011e-05,4.4e-05,P2PKH,US,AS15169,Google Cloud / Tier-1 US,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,10298025.0,WIN_110,0
tx_05fab90e904f1c7e,2026-08-31T04:50:05Z,103.129.141.79,194.15.5.136,8333,8333,bc1q50b7d2bd836c;bc1q64a1aca5187a;bc1q2c89069fd0c2,bc1qdd11d5156003;bc1q283d20af0d58,3,2,1.120179,0.00015982,0.000143,P2SH,SG,AS4657,StarHub Singapore,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,CH,8401342.5,WIN_136,0
tx_4afbd5c0095c7f5c,2026-08-29T13:27:05Z,185.228.199.84,142.202.251.50,45433,8333,bc1q4ae786cba461;bc1qb46c2c33780f,bc1q9fd37691ffc7;bc1q08f9a410cea6,2,2,1.72678,0.00037534,0.000217,P2SH,IN,AS24560,Bharti Airtel Ltd,Karnataka,Bengaluru,South,Cross-Border,India Outbound,true,true,US,12950850.0,WIN_109,0
tx_c6400e14c8b5d342,2026-08-30T15:59:05Z,103.134.76.74,203.105.10.112,16632,8333,bc1q55f1608dd46a;bc1qa83d2b71176f,bc1qfcbd969e2963,2,1,1.729244,0.00018348,0.000106,P2PKH,GB,AS2856,BT Group UK,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,12969330.0,WIN_106,0
tx_89baf614dfd12e52,2026-08-30T18:55:05Z,194.62.234.242,185.190.109.91,8333,8333,bc1q7d961e7cb171;bc1q0c45cc611a3c;bc1qa47955fd4033,bc1qe23f71dee518,3,1,0.513304,0.00013462,0.000262,P2PKH,CH,AS3303,Swisscom Switzerland,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,NL,3849780.0,WIN_112,0
tx_e1077f914195c114,2026-08-29T15:17:05Z,198.131.196.183,185.190.109.91,45197,8333,bc1q55f1608dd46a,bc1qcd745a23893f;bc1q9fd37691ffc7,1,2,0.417719,0.00015351,0.000367,P2PKH,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Cross-Border,None,false,true,BR,3132892.5,WIN_135,0
tx_7c57b05639074037,2026-08-30T23:38:05Z,45.192.91.18,194.205.180.252,21419,8333,bc1q205d58994992;bc1qa04ca986a5d6,bc1q01c9494e27a1,2,1,1.697148,9.605e-05,5.7e-05,TAPROOT,DE,AS3320,Deutsche Telekom AG,Not Applicable,Not Applicable,Not Applicable,Domestic,None,false,false,None,12728610.0,WIN_132,0
